Created 04-09-2020 15:33 by Windographer 4.1.12

Latitude = N 38° 31' 27.840"
Longitude = W 73° 35' 27.180"
Elevation = 85 m
Calm threshold = 0 m/s

Included flags: <Unflagged data>
Excluded flags: 

Time stamps indicate the beginning of the time step.

Date/Time	C1-SWI C3 Spd 100m Avg [m/s]	C1-SWI C3 Spd 100m StdDev [m/s]	C1-SWI C3 Spd 100m Max [m/s]	C2-SWI C3 Spd 99m Avg [m/s]	C2-SWI C3 Spd 99m StdDev [m/s]	C2-SWI C3 Spd 99m Max [m/s]	C3-SWI C3 Spd 80m Avg [m/s]	C3-SWI C3 Spd 80m StdDev [m/s]	C3-SWI C3 Spd 80m Max [m/s]	C4-SWI C3 Spd 65m Avg [m/s]	C4-SWI C3 Spd 65m StdDev [m/s]	C4-SWI C3 Spd 65m Max [m/s]	C5-SWI C3 Spd 50m Avg [m/s]	C5-SWI C3 Spd 50m StdDev [m/s]	C5-SWI C3 Spd 50m Max [m/s]	A1-SWI PV1 Direction 98m VectorAvg [°]	A1-SWI PV1 Direction 98m VectorStdDev [°]	A2-SWI PV1 Direction 48m VectorAvg [°]	A2-SWI PV1 Direction 48m VectorStdDev [°]	A3-Other Model Temperature 100m Avg [°C]	A3-Other Model Temperature 100m StdDev [°C]	A3-Other Model Temperature 100m Max [°C]	A3-Other Model Temperature 100m TimeOfMax [°C]	A3-Other Model Temperature 100m Min [°C]	A3-Other Model Temperature 100m TimeOfMin [°C]	A4-Humidity  0m Avg [%]	A4-Humidity  0m StdDev [%]	A4-Humidity  0m Max [%]	A4-Humidity  0m TimeOfMax [%RH]	A4-Humidity  0m Min [%]	A4-Humidity  0m TimeOfMin [%RH]	A5-Setra 276 Pressure 0m Avg [mbar]	I1-Inner Temp Avg [°C]	I2-Battery 1 Avg	I3-Battery 2 Avg	I4-12V Power Avg	A3-Other Model Temperature 100m Sample [°C]	A4-Humidity  0m Sample [%]	A5-Setra 276 Pressure 0m Sample [mbar]	
2018-04-15 05:00	6.883	0.326	8.728	6.890	0.327	8.729	6.199	0.346	7.569	5.486	0.289	6.751	4.411	0.342	5.627	198.6	1.7	166.9	2.7														6.53	9.2963	9.2286	12.870	13.27	87.3	1006.3
2018-04-15 06:00	7.189	0.339	8.728	7.203	0.329	8.344	6.051	0.339	7.951	4.801	0.330	6.751	3.709	0.310	5.627	188.9	1.7	162.5	2.8														6.29	9.2973	9.2288	12.866	12.61	91.3	1006.3
2018-04-15 07:00	6.563	0.367	7.956	6.555	0.359	7.959	5.384	0.359	6.426	4.439	0.364	5.608	3.427	0.317	4.483	178.8	2.9	159.0	2.9														6.00	9.2960	9.2287	13.059	12.06	93.0	1006.6
2018-04-15 08:00	5.991	0.477	7.570	5.964	0.460	7.574	4.520	0.476	6.426	3.418	0.431	5.227	2.463	0.395	4.483	168.5	3.3	152.8	4.4														6.42	9.2866	9.2280	14.068	11.79	91.1	1006.2
2018-04-15 09:00	6.354	0.411	7.570	6.317	0.406	7.959	5.121	0.466	6.807	4.150	0.522	5.989	3.251	0.530	5.245	168.9	2.8	162.7	6.8														10.07	9.2912	9.2260	13.981	12.32	91.9	1006.0
2018-04-15 10:00	4.363	0.636	6.798	4.366	0.596	6.419	3.663	0.739	5.664	3.136	0.809	5.227	2.897	0.773	5.245	182.6	7.6	173.8	11.9														14.18	9.2917	9.2211	13.893	13.95	90.1	1005.3
2018-04-15 11:00	4.359	0.891	8.342	4.458	0.857	8.344	4.109	0.865	7.951	3.728	0.871	7.132	3.516	0.901	6.389	198.9	10.5	188.2	15.0														18.76	9.2898	9.2162	13.788	17.15	77.5	1004.5
2018-04-15 12:00	3.682	0.720	6.798	3.790	0.698	6.804	3.638	0.725	6.807	3.392	0.788	5.989	3.304	0.791	6.389	211.4	12.2	204.8	16.1														21.99	9.2885	9.2129	13.722	19.10	68.4	1003.7
2018-04-15 13:00	3.131	0.646	5.640	3.251	0.632	5.264	3.084	0.664	5.283	2.889	0.762	5.227	2.904	0.750	5.245	213.8	14.2	208.1	15.0														22.47	9.2849	9.2122	13.693	20.55	63.0	1002.9
2018-04-15 14:00	3.188	0.521	4.867	3.288	0.494	5.264	3.099	0.521	4.901	2.945	0.562	4.846	2.913	0.592	4.864	220.4	10.0	213.4	12.8														24.18	9.2857	9.2109	13.649	21.52	55.6	1002.3
2018-04-15 15:00	2.628	0.532	4.095	2.790	0.460	4.108	2.553	0.558	4.139	2.320	0.650	4.466	2.240	0.675	4.483	217.5	10.3	205.8	12.9														26.52	9.2834	9.2086	13.590	22.14	55.7	1002.0
2018-04-15 16:00	1.702	0.587	3.709	2.011	0.453	3.723	1.715	0.554	3.758	1.516	0.547	3.704	1.578	0.513	3.340	203.7	11.0	194.7	9.5														28.83	9.2806	9.2050	13.545	23.05	54.2	1002.1
2018-04-15 17:00	0.582	0.288	2.937	0.796	0.369	2.953	0.568	0.308	2.233	0.380	0.246	2.180	0.376	0.229	1.816	224.3	19.1	182.7	0.5														27.84	9.2825	9.2051	13.557	23.22	54.0	1002.5
2018-04-15 18:00	3.237	0.321	4.095	3.262	0.307	4.108	2.852	0.262	3.758	2.438	0.282	3.323	2.216	0.277	2.959	239.4	3.7	244.1	11.5														24.63	9.2811	9.2068	13.542	23.15	52.8	1002.9
2018-04-15 19:00	3.721	0.443	6.798	3.707	0.430	6.419	3.150	0.400	5.664	2.697	0.433	5.608	2.354	0.617	5.245	235.6	6.1	235.2	8.0														20.94	9.2838	9.2110	12.959	22.37	59.5	1003.6
2018-04-15 20:00	5.827	0.631	8.342	5.731	0.630	7.959	4.762	0.585	6.807	4.026	0.595	6.370	3.342	0.563	6.008	207.3	5.2	189.8	7.5														17.57	9.2879	9.2139	12.845	19.70	65.0	1004.1
2018-04-15 21:00	5.924	0.486	7.956	5.820	0.477	7.574	4.977	0.474	6.807	4.186	0.494	6.370	3.396	0.503	5.627	206.3	3.8	193.0	7.4														15.74	9.2911	9.2166	12.884	18.41	69.6	1004.7
2018-04-15 22:00	3.754	0.409	5.640	3.719	0.396	5.649	3.206	0.373	4.901	2.697	0.398	4.466	2.242	0.384	3.721	191.3	6.9	168.2	6.4														14.22	9.2910	9.2175	12.924	17.55	75.7	1004.9
2018-04-15 23:00	3.938	0.249	5.253	3.884	0.258	5.264	3.247	0.221	4.139	2.734	0.229	3.323	2.159	0.240	2.959	203.7	2.8	172.0	5.9														12.54	9.2923	9.2198	12.916	17.24	77.5	1005.1
2018-04-16 00:00	2.339	0.309	3.709	2.399	0.303	3.723	2.030	0.337	3.377	1.887	0.304	2.942	1.960	0.201	2.578	223.3	5.3	236.4	8.0														10.94	9.2932	9.2214	12.905	16.46	81.7	1005.3
2018-04-16 01:00	0.998	0.222	2.551	1.185	0.274	2.568	1.221	0.323	2.996	1.607	0.312	2.942	1.589	0.358	2.959	268.8	2.0	305.2	7.7														9.88	9.2926	9.2236	12.895	15.40	87.8	1005.5
2018-04-16 02:00	0.945	0.331	1.779	1.161	0.311	2.183	1.102	0.338	2.233	1.232	0.308	2.561	1.386	0.250	2.578	315.5	9.2	330.9	8.1														9.24	9.2951	9.2247	12.884	15.26	89.0	1005.5
2018-04-16 03:00	1.211	0.230	2.551	1.391	0.254	2.568	1.120	0.256	2.615	0.714	0.372	1.799	0.827	0.288	2.197	249.5	3.7	29.2	16.3														8.13	9.2959	9.2253	12.881	14.14	95.1	1005.5
2018-04-16 04:00	0.400	0.181	1.392	0.778	0.308	1.798	1.006	0.343	2.615	1.098	0.365	2.180	0.763	0.323	2.197	198.1	22.3	85.8	3.1														7.20	9.2962	9.2266	12.880	13.14	100.6	1005.4
2018-04-16 05:00	1.758	0.445	2.937	1.854	0.363	2.953	1.661	0.423	2.615	0.794	0.282	1.799	0.404	0.234	1.816	9.1	9.9	41.6	12.2														6.69	9.2958	9.2277	12.877	12.63	100.6	1005.6
2018-04-16 06:00	1.300	0.375	2.551	1.226	0.340	2.183	0.378	0.151	1.471	0.303	0.114	1.038	0.332	0.136	1.054	354.4	3.1	340.7	8.5														6.53	9.2966	9.2282	12.869	11.23	100.6	1005.8
2018-04-16 07:00	1.524	0.224	2.551	1.506	0.220	2.568	0.660	0.238	1.471	0.661	0.241	1.799	0.727	0.230	2.197	293.3	4.4	282.2	13.6														6.90	9.2956	9.2278	12.871	9.82	100.6	1006.6
2018-04-16 08:00	1.374	0.357	2.937	1.538	0.301	2.953	0.686	0.249	2.233	0.493	0.265	2.180	0.541	0.233	2.197	204.9	14.9	206.9	15.5														7.67	9.2915	9.2271	13.711	9.45	100.6	1006.9
2018-04-16 09:00	0.575	0.383	2.165	0.827	0.379	2.183	0.449	0.274	1.852	0.370	0.261	2.180	0.400	0.271	2.197	210.6	15.5	156.9	10.1														8.86	9.2898	9.2262	14.002	9.86	100.6	1007.4
2018-04-16 10:00	0.551	0.394	2.165	0.903	0.411	2.183	0.467	0.290	1.852	0.420	0.318	2.180	0.497	0.358	2.197	116.3	16.6	109.0	26.4														10.25	9.2895	9.2242	13.976	10.67	100.6	1007.6
2018-04-16 11:00	1.511	0.605	3.709	1.624	0.573	3.338	1.507	0.569	3.377	1.402	0.532	3.323	1.536	0.523	3.340	60.5	9.9	56.2	9.9														12.03	9.2894	9.2221	13.936	11.89	100.6	1007.7
2018-04-16 12:00	1.778	0.594	3.709	1.816	0.579	4.108	1.746	0.591	4.139	1.681	0.645	3.704	1.794	0.576	3.721	17.2	19.2	7.8	20.1														14.25	9.2897	9.2191	13.882	13.32	100.6	1007.7
2018-04-16 13:00	1.716	0.678	4.095	1.831	0.617	4.494	1.766	0.676	4.901	1.599	0.716	4.466	1.727	0.690	4.483	4.5	25.6	353.1	24.9														16.93	9.2888	9.2162	13.815	16.70	96.7	1006.9
2018-04-16 14:00	3.236	0.699	6.026	3.269	0.677	6.034	3.268	0.644	5.283	3.196	0.659	5.608	3.244	0.692	6.008	9.8	18.9	2.2	18.5														20.98	9.2859	9.2131	13.722	19.67	80.0	1006.2
2018-04-16 15:00	2.928	0.727	6.412	2.924	0.699	5.649	2.731	0.684	5.283	2.693	0.761	5.227	2.715	0.711	5.245	1.7	19.4	350.6	17.9														24.10	9.2842	9.2107	13.650	20.86	78.4	1005.7
2018-04-16 16:00	4.518	0.991	10.273	4.520	1.000	9.884	4.300	0.988	10.238	4.005	0.996	9.798	3.867	0.985	9.437	299.0	19.5	291.1	21.2														23.45	9.2842	9.2094	13.662	19.85	82.2	1005.8
2018-04-16 17:00	7.162	1.537	12.589	7.146	1.504	12.579	6.689	1.423	11.762	6.231	1.451	11.322	5.767	1.457	11.342	210.6	9.1	203.4	13.0														20.67	9.2855	9.2116	13.651	16.48	91.7	1007.2
2018-04-16 18:00	9.021	1.587	13.748	8.924	1.553	13.734	8.335	1.572	13.668	7.513	1.639	12.845	6.687	1.729	12.485	197.2	8.4	190.3	14.7														17.80	9.2886	9.2136	13.059	14.59	98.1	1008.2
2018-04-16 19:00	7.722	1.193	11.817	7.628	1.165	11.809	6.926	1.148	11.762	6.312	1.188	10.941	5.637	1.187	10.961	172.9	7.9	164.0	12.0														15.29	9.2892	9.2152	12.838	12.98	100.6	1009.3
2018-04-16 20:00	6.781	1.082	10.659	6.743	1.069	10.269	5.897	1.017	9.856	5.186	0.989	9.036	4.563	0.920	8.294	172.2	7.6	162.4	11.8														13.39	9.2913	9.2182	12.742	13.18	100.0	1009.8
2018-04-16 21:00	6.734	0.792	9.501	6.696	0.764	9.114	5.859	0.812	8.332	5.112	0.873	8.275	4.381	0.889	7.151	190.8	5.9	184.9	10.9														12.51	9.2942	9.2203	12.831	13.20	100.1	1010.2
2018-04-16 22:00	6.823	0.909	10.273	6.820	0.884	9.884	6.064	0.896	9.475	5.404	0.974	9.036	4.732	1.027	9.056	200.3	6.9	192.1	11.9														12.13	9.2953	9.2213	12.887	13.11	98.8	1010.5
2018-04-16 23:00	6.533	0.882	9.501	6.509	0.887	9.884	5.746	0.948	8.713	5.063	0.900	8.275	4.406	0.900	7.913	207.9	7.5	201.1	11.7														11.73	9.2951	9.2212	12.887	12.48	96.6	1010.7
2018-04-17 00:00	7.080	0.906	10.659	7.049	0.910	10.269	6.201	0.851	9.475	5.397	0.916	9.036	4.638	0.958	8.294	208.5	6.9	198.6	11.5														11.01	9.2939	9.2220	12.884	11.76	99.4	1011.2
2018-04-17 01:00	7.613	0.737	10.659	7.570	0.746	10.654	6.525	0.816	9.475	5.681	0.861	9.417	4.802	0.858	7.532	206.7	5.3	195.6	10.3														9.83	9.2944	9.2229	12.881	11.18	100.2	1011.2
2018-04-17 02:00	8.063	0.834	10.659	8.044	0.841	10.654	6.975	0.876	9.856	6.107	0.922	9.036	5.178	0.973	8.675	211.5	5.7	204.9	10.5														9.01	9.2933	9.2240	12.879	10.95	100.2	1011.1
2018-04-17 03:00	8.446	0.947	11.817	8.413	0.968	11.809	7.439	1.030	10.619	6.657	1.043	9.798	5.761	1.034	8.675	212.3	6.1	204.3	10.3														8.54	9.2942	9.2247	12.877	10.71	100.2	1011.1
2018-04-17 04:00	8.311	1.039	11.431	8.263	1.066	11.424	7.374	1.087	11.000	6.579	1.146	10.179	5.731	1.174	9.437	212.6	7.0	206.0	12.0														8.20	9.2944	9.2258	12.877	10.30	100.4	1010.8
2018-04-17 05:00	7.636	1.038	11.045	7.633	1.001	11.039	6.749	1.089	10.238	5.958	1.162	10.179	5.212	1.150	9.818	209.7	7.6	201.9	11.8														7.86	9.2949	9.2259	12.877	9.74	100.6	1011.3
2018-04-17 06:00	7.651	1.119	11.431	7.620	1.096	11.424	6.737	1.087	10.619	5.965	1.124	9.798	5.212	1.156	9.437	203.7	7.9	196.3	12.4														7.41	9.2953	9.2261	12.876	9.40	100.6	1011.5
2018-04-17 07:00	5.673	0.977	9.887	5.729	0.999	9.499	4.667	0.950	9.475	3.935	0.946	9.417	3.238	0.881	7.151	203.9	9.3	188.1	13.7														6.84	9.2945	9.2271	12.981	9.41	99.3	1011.2
2018-04-17 08:00	5.707	1.154	11.431	5.724	1.152	13.349	4.987	1.137	9.856	4.285	1.060	9.036	3.630	1.028	8.675	204.4	11.2	192.3	14.6														7.20	9.2881	9.2275	14.043	9.97	93.8	1011.5
2018-04-17 09:00	9.944	1.746	15.678	9.886	1.775	15.659	9.210	1.788	14.811	8.421	1.866	14.750	7.589	1.829	15.534	209.0	9.3	203.5	13.9														10.45	9.2898	9.2246	13.969	10.82	88.1	1011.4
2018-04-17 10:00	9.036	1.882	15.292	8.998	1.897	14.119	8.701	1.846	14.049	8.235	1.889	13.607	7.617	1.913	14.010	205.0	9.5	199.6	13.1														13.76	9.2911	9.2195	13.904	11.55	82.7	1011.2
2018-04-17 11:00	9.464	1.803	21.470	9.407	1.786	20.664	8.958	1.717	20.147	8.313	1.814	20.082	7.725	1.830	18.582	205.7	10.9	199.0	14.4														16.19	9.2917	9.2169	13.853	12.52	74.3	1011.2
2018-04-17 12:00	12.050	2.048	18.381	12.043	2.065	17.199	11.417	2.132	18.623	10.674	2.251	17.035	9.760	2.384	16.296	202.9	8.8	196.7	14.0														17.16	9.2892	9.2151	13.839	12.95	69.9	1010.8
2018-04-17 13:00	11.219	1.973	16.450	11.175	1.965	16.429	10.491	2.135	16.717	9.773	2.205	17.416	8.844	2.224	17.439	209.9	10.5	203.9	15.6														15.88	9.2892	9.2157	13.837	13.85	60.3	1010.0
2018-04-17 14:00	12.299	1.677	16.450	12.283	1.665	16.814	11.588	1.846	16.717	10.867	1.926	15.512	9.824	2.045	15.915	209.4	7.1	202.7	12.3														17.03	9.2900	9.2159	13.820	14.42	54.0	1009.2
2018-04-17 15:00	10.054	1.668	15.292	10.019	1.689	15.659	9.376	1.739	14.811	8.687	1.799	15.512	7.975	1.853	15.153	211.2	9.8	205.0	13.6														18.77	9.2871	9.2138	13.779	14.91	53.3	1008.9
2018-04-17 16:00	10.306	1.665	15.292	10.284	1.697	15.659	9.728	1.737	14.811	9.096	1.838	14.369	8.242	1.877	14.010	214.8	8.3	207.8	12.5														19.36	9.2888	9.2132	13.762	14.98	54.2	1008.8
2018-04-17 17:00	8.766	1.587	13.362	8.738	1.571	13.349	8.205	1.623	13.668	7.584	1.628	12.845	7.008	1.607	13.248	206.6	9.4	198.0	12.7														18.68	9.2853	9.2129	13.766	14.94	59.0	1008.6
2018-04-17 18:00	8.213	1.208	14.134	8.188	1.201	13.349	7.398	1.217	12.143	6.631	1.261	12.083	5.913	1.309	11.723	205.9	7.7	194.3	12.9														16.88	9.2856	9.2138	13.638	14.24	61.4	1008.6
2018-04-17 19:00	8.197	1.118	11.817	8.125	1.134	12.194	7.292	1.102	11.381	6.461	1.178	10.941	5.736	1.188	11.342	203.0	7.7	191.5	11.2														13.77	9.2898	9.2161	12.927	13.24	67.1	1009.0
2018-04-17 20:00	8.750	1.301	13.748	8.724	1.333	13.349	7.962	1.317	12.524	7.135	1.320	10.941	6.195	1.410	11.342	207.4	8.6	189.8	12.4														11.77	9.2915	9.2200	12.823	12.48	72.2	1009.3
2018-04-17 21:00	10.247	1.626	14.906	10.180	1.612	15.274	9.321	1.606	14.049	8.545	1.631	13.607	7.581	1.731	12.866	209.9	8.4	201.0	12.6														10.66	9.2920	9.2216	12.860	11.64	75.7	1009.5
2018-04-17 22:00	9.297	1.540	14.134	9.227	1.523	14.119	8.385	1.455	12.906	7.597	1.464	12.083	6.763	1.441	11.723	211.5	8.7	200.6	12.5														9.82	9.2937	9.2226	12.905	11.17	76.8	1009.7
2018-04-17 23:00	9.434	1.340	14.520	9.352	1.326	14.889	8.469	1.354	13.287	7.668	1.384	13.226	6.808	1.426	12.866	207.8	7.9	192.6	11.7														9.16	9.2937	9.2235	12.900	10.84	76.7	1009.6
2018-04-18 00:00	8.020	1.120	12.975	7.992	1.125	12.579	7.110	1.124	11.000	6.384	1.151	10.179	5.584	1.161	9.818	202.1	7.7	170.2	10.6														8.52	9.2945	9.2246	12.891	10.54	77.6	1009.7
2018-04-18 01:00	7.307	0.944	11.431	7.269	0.937	11.039	6.279	0.900	9.856	5.425	0.933	9.036	4.585	0.936	8.294	199.4	7.0	164.0	9.6														7.70	9.2944	9.2253	12.885	10.32	77.8	1009.9
2018-04-18 02:00	7.989	0.915	10.659	7.967	0.889	10.654	6.901	0.886	9.856	5.931	0.860	9.036	5.045	0.944	8.294	196.7	6.0	159.3	9.1														6.79	9.2947	9.2264	12.885	9.94	79.3	1009.4
2018-04-18 03:00	7.672	1.006	10.659	7.644	1.006	10.654	6.663	0.964	9.856	5.844	0.903	9.417	4.858	0.986	8.294	195.1	7.5	159.3	10.1														6.29	9.2941	9.2269	12.882	9.76	80.2	1008.9
2018-04-18 04:00	7.718	1.030	12.203	7.672	0.984	12.194	6.736	0.985	10.619	5.902	0.946	9.417	4.976	0.990	9.056	193.7	6.6	171.5	10.9														6.16	9.2960	9.2274	12.877	9.43	81.6	1008.5
2018-04-18 05:00	8.287	0.954	11.817	8.215	0.962	12.194	7.091	0.882	10.238	6.074	0.874	9.417	5.034	1.003	8.294	196.2	6.1	179.8	10.2														5.88	9.2956	9.2275	12.872	9.53	80.8	1008.3
2018-04-18 06:00	8.232	0.993	11.431	8.193	0.965	11.809	7.220	0.907	10.238	6.305	0.897	9.798	5.328	0.933	8.675	197.2	6.1	180.0	9.9														5.54	9.2955	9.2280	12.865	9.28	81.2	1008.4
2018-04-18 07:00	7.833	0.821	11.431	7.822	0.817	11.424	6.826	0.767	10.238	5.926	0.780	9.417	4.977	0.800	8.294	195.2	5.3	173.6	18.0														5.48	9.2953	9.2278	12.972	9.01	84.1	1008.4
2018-04-18 08:00	8.080	0.853	11.431	8.037	0.852	11.039	6.937	0.838	10.619	5.949	0.884	9.417	5.072	0.909	8.675	197.4	5.5	181.5	9.6														6.21	9.2857	9.2277	14.068	9.17	83.7	1008.7
2018-04-18 09:00	8.097	1.233	12.203	8.069	1.220	12.579	7.391	1.240	11.762	6.655	1.363	11.322	5.952	1.425	12.104	195.7	8.5	187.3	14.0														9.93	9.2888	9.2242	13.981	10.41	78.7	1008.5
2018-04-18 10:00	8.392	1.630	13.748	8.374	1.607	14.119	7.844	1.563	13.287	7.269	1.607	12.845	6.643	1.613	13.248	199.9	10.0	192.5	14.0														13.85	9.2898	9.2196	13.905	11.49	74.7	1008.3
2018-04-18 11:00	9.386	1.651	14.134	9.307	1.657	13.734	8.974	1.773	14.049	8.357	1.895	13.988	7.768	1.934	13.629	203.3	8.8	197.4	13.4														16.33	9.2901	9.2162	13.853	12.67	66.7	1007.6
2018-04-18 12:00	8.916	1.406	14.134	8.890	1.403	13.734	8.538	1.523	13.668	8.018	1.600	13.607	7.319	1.699	12.485	206.9	9.0	199.6	13.8														17.44	9.2880	9.2145	13.838	13.69	64.1	1006.8
2018-04-18 13:00	8.650	1.506	12.975	8.670	1.525	12.964	8.291	1.547	13.287	7.789	1.597	13.226	7.235	1.630	12.866	207.0	9.6	199.6	14.2														16.83	9.2877	9.2145	13.829	15.33	61.3	1006.1
2018-04-18 14:00	8.879	1.696	14.134	8.868	1.686	13.734	8.466	1.686	13.668	7.854	1.822	13.607	7.260	1.856	12.485	205.3	9.7	198.6	15.3														18.87	9.2867	9.2138	13.774	16.72	59.9	1005.3
2018-04-18 15:00	9.335	1.407	14.520	9.286	1.415	14.504	8.833	1.495	14.811	8.247	1.583	14.369	7.670	1.621	13.248	214.5	8.7	207.7	13.5														21.31	9.2865	9.2119	13.719	17.41	60.0	1005.0
2018-04-18 16:00	11.347	1.473	16.450	11.315	1.486	15.659	10.671	1.624	15.955	9.966	1.703	15.131	8.973	1.876	14.391	210.1	7.3	329.0	36.6														21.82	9.2851	9.2108	13.708	17.73	58.4	1004.7
2018-04-18 17:00	9.416	1.527	13.748	9.368	1.514	14.119	8.813	1.560	13.287	8.178	1.602	13.226	7.437	1.612	12.104	203.4	8.5	195.3	12.4														21.11	9.2841	9.2106	13.707	17.64	61.0	1004.4
2018-04-18 18:00	8.913	1.374	14.134	8.870	1.370	14.119	8.054	1.394	13.668	7.248	1.445	13.226	6.387	1.521	12.866	200.2	8.3	192.2	12.8														19.33	9.2843	9.2114	13.553	16.99	66.4	1004.3
2018-04-18 19:00	10.630	1.651	15.678	10.520	1.672	15.659	9.550	1.589	14.430	8.557	1.676	14.750	7.602	1.700	13.248	199.1	8.1	190.5	13.0														16.80	9.2856	9.2132	12.918	16.46	71.4	1004.0
2018-04-18 20:00	9.078	1.492	14.906	9.019	1.478	14.504	8.168	1.484	14.049	7.344	1.433	13.226	6.547	1.473	12.104	203.1	9.2	194.8	14.2														15.36	9.2895	9.2150	12.823	15.79	74.4	1004.4
2018-04-18 21:00	9.695	1.532	16.836	9.677	1.573	16.429	8.807	1.648	15.192	8.046	1.630	13.988	7.077	1.663	12.866	212.8	8.6	206.0	13.5														14.33	9.2911	9.2167	12.861	14.93	78.5	1004.5
2018-04-18 22:00	9.320	1.519	14.520	9.270	1.534	15.274	8.605	1.491	15.192	7.918	1.515	13.988	7.106	1.529	12.485	212.2	9.0	202.4	12.3														13.39	9.2906	9.2174	12.907	14.22	83.5	1004.6
2018-04-18 23:00	9.413	1.561	14.134	9.363	1.541	14.119	8.587	1.490	13.287	7.798	1.512	12.464	6.898	1.528	12.104	210.3	8.8	200.9	13.3														12.68	9.2900	9.2177	12.904	13.70	89.9	1005.0
2018-04-19 00:00	8.831	1.381	13.362	8.813	1.392	13.734	7.979	1.359	12.906	7.256	1.414	12.464	6.414	1.466	12.104	208.7	8.8	199.7	13.1														12.10	9.2913	9.2185	12.899	13.27	93.4	1005.0
2018-04-19 01:00	7.748	1.142	11.045	7.696	1.146	11.424	6.882	1.181	10.619	6.133	1.169	10.179	5.308	1.146	10.199	206.7	7.2	195.9	11.8														11.53	9.2917	9.2201	12.892	13.10	94.7	1005.1
2018-04-19 02:00	8.165	1.209	12.975	8.137	1.202	12.964	7.256	1.130	11.381	6.418	1.113	10.179	5.593	1.090	9.437	209.7	8.5	201.2	12.7														11.09	9.2927	9.2205	12.885	13.24	95.2	1005.2
2018-04-19 03:00	7.034	1.177	11.817	7.003	1.166	11.424	6.235	1.148	10.619	5.504	1.165	10.179	4.785	1.105	9.437	206.2	8.5	193.0	13.7														10.94	9.2920	9.2209	12.881	13.21	95.6	1005.2
2018-04-19 04:00	6.897	1.111	11.431	6.856	1.119	11.039	6.142	1.064	10.238	5.492	1.078	9.417	4.859	1.062	9.056	199.1	8.1	187.7	12.2														10.85	9.2921	9.2206	12.879	12.70	99.1	1005.4
2018-04-19 05:00	7.181	1.054	11.045	7.178	1.016	11.039	6.492	1.060	11.000	5.806	1.039	9.798	4.992	1.145	10.580	190.2	7.4	180.3	12.4														10.50	9.2920	9.2209	12.876	12.46	100.3	1006.0
2018-04-19 06:00	5.487	1.041	11.045	5.522	0.989	11.424	4.944	0.924	10.238	4.381	0.921	9.417	3.888	0.909	8.675	185.0	8.9	171.7	11.8														10.67	9.2924	9.2215	12.873	12.64	100.2	1006.2
2018-04-19 07:00	4.945	0.832	8.342	4.965	0.821	8.344	4.578	0.778	8.332	4.171	0.777	7.894	3.794	0.721	8.294	176.2	9.2	154.0	9.6														11.09	9.2925	9.2205	12.875	12.58	100.1	1006.6
2018-04-19 08:00	4.517	0.596	6.798	4.558	0.581	6.804	3.981	0.594	6.426	3.465	0.586	5.989	3.105	0.591	5.245	174.9	7.1	159.1	8.6														11.46	9.2898	9.2204	13.250	12.60	100.0	1006.4
2018-04-19 09:00	4.878	0.889	8.342	4.893	0.855	8.344	4.401	0.925	7.951	3.902	0.967	7.894	3.496	0.990	7.532	199.3	9.6	191.2	12.5														12.03	9.2877	9.2197	13.932	12.98	99.7	1006.9
2018-04-19 10:00	5.000	0.865	7.956	5.015	0.838	7.959	4.786	0.901	7.951	4.432	1.004	7.513	4.128	0.941	7.913	206.0	10.8	201.0	14.4														13.36	9.2890	9.2183	13.896	13.38	98.1	1006.9
2018-04-19 11:00	4.968	0.724	7.184	4.962	0.717	7.189	4.726	0.783	7.569	4.368	0.894	7.132	4.106	0.888	6.770	208.2	9.4	203.4	13.3														14.77	9.2877	9.2163	13.871	13.67	96.3	1006.9
2018-04-19 12:00	4.854	1.001	7.570	4.885	0.976	7.574	4.661	1.036	7.569	4.321	1.129	7.513	4.088	1.140	7.532	205.6	12.7	199.0	18.6														16.23	9.2886	9.2149	13.835	14.50	92.9	1006.7
2018-04-19 13:00	3.780	0.917	6.412	3.856	0.882	7.189	3.658	0.971	6.426	3.354	1.055	6.370	3.320	1.037	6.389	200.4	19.1	193.4	24.5														18.14	9.2868	9.2130	13.789	15.68	88.8	1006.1
2018-04-19 14:00	3.418	0.814	6.412	3.533	0.784	6.419	3.361	0.863	6.426	3.143	0.903	6.370	3.074	0.861	6.008	195.9	17.1	184.1	18.9														20.75	9.2837	9.2114	13.731	17.23	83.4	1005.6
2018-04-19 15:00	4.181	0.716	6.798	4.209	0.689	6.804	3.966	0.750	6.807	3.686	0.846	6.751	3.573	0.903	6.770	205.8	12.8	199.1	17.4														23.79	9.2816	9.2090	13.666	17.93	80.1	1005.2
2018-04-19 16:00	5.041	0.736	6.798	5.084	0.696	6.804	4.902	0.718	7.188	4.520	0.740	6.751	4.146	0.859	7.151	195.0	9.2	185.6	13.6														24.30	9.2803	9.2074	13.641	18.24	78.0	1005.3
2018-04-19 17:00	5.236	0.776	7.570	5.267	0.745	7.574	4.893	0.877	7.188	4.451	0.978	7.513	4.058	1.015	6.770	191.5	6.5	180.0	12.1														23.55	9.2799	9.2074	13.648	17.99	79.7	1005.2
2018-04-19 18:00	5.994	0.619	7.570	5.983	0.612	7.959	5.278	0.667	7.569	4.566	0.724	7.132	3.917	0.775	7.151	189.8	5.7	173.4	10.1														21.18	9.2832	9.2089	13.437	17.31	82.7	1005.6
