Created 04-09-2020 15:27 by Windographer 4.1.12

Latitude = N 38° 23' 20.760"
Longitude = W 73° 37' 21.480"
Elevation = 139 m
Calm threshold = 0 m/s

Included flags: <Unflagged data>
Excluded flags: 

Time stamps indicate the beginning of the time step.

Date/Time	C1-SWI C3 Spd 100m Avg [m/s]	C1-SWI C3 Spd 100m StdDev [m/s]	C1-SWI C3 Spd 100m Max [m/s]	C2-SWI C3 Spd 99m Avg [m/s]	C2-SWI C3 Spd 99m StdDev [m/s]	C2-SWI C3 Spd 99m Max [m/s]	C3-SWI C3 Spd 80m Avg [m/s]	C3-SWI C3 Spd 80m StdDev [m/s]	C3-SWI C3 Spd 80m Max [m/s]	C4-SWI C3 Spd 65m Avg [m/s]	C4-SWI C3 Spd 65m StdDev [m/s]	C4-SWI C3 Spd 65m Max [m/s]	C5-SWI C3 Spd 50m Avg [m/s]	C5-SWI C3 Spd 50m StdDev [m/s]	C5-SWI C3 Spd 50m Max [m/s]	A1-SWI PV1 Direction 98m VectorAvg [°]	A1-SWI PV1 Direction 98m VectorStdDev [°]	A2-SWI PV1 Direction 48m VectorAvg [°]	A2-SWI PV1 Direction 48m VectorStdDev [°]	A3-Other Model Temperature 80m Avg [°C]	A3-Other Model Temperature 80m StdDev [°C]	A3-Other Model Temperature 80m Max [°C]	A3-Other Model Temperature 80m TimeOfMax [°C]	A3-Other Model Temperature 80m Min [°C]	A3-Other Model Temperature 80m TimeOfMin [°C]	A4-Humidity  0m Avg [%]	A4-Humidity  0m StdDev [%]	A4-Humidity  0m Max [%]	A4-Humidity  0m TimeOfMax [%RH]	A4-Humidity  0m Min [%]	A4-Humidity  0m TimeOfMin [%RH]	A5-Setra 276 Pressure 0m Avg [mbar]	I1-Inner Temp Avg [°C]	I2-Battery 1 Avg	I3-Battery 2 Avg	I4-12V Power Avg	A3-Other Model Temperature 80m Sample [°C]	A4-Humidity  0m Sample [%]	A5-Setra 276 Pressure 0m Sample [mbar]	C1-SWI C3 Spd 100m Min [m/s]	C2-SWI C3 Spd 99m Min [m/s]	C3-SWI C3 Spd 80m Min [m/s]	C4-SWI C3 Spd 65m Min [m/s]	C5-SWI C3 Spd 50m Min [m/s]	A1-SWI PV1 Direction 98m Min [°]	A1-SWI PV1 Direction 98m Max [°]	A2-SWI PV1 Direction 48m Min [°]	A2-SWI PV1 Direction 48m Max [°]	A3-SWI Model 115 Temperature 0m Sample [°C]	A4-Other Model Temperature 0m Sample [°C]	A3-SWI Model 115 Temperature 0m Sample (1) [°C]	A4-Other Model Temperature 0m Sample (1) [°C]	A3-Vaisala HMP50 Temperature 0m Sample [°C]	
2018-02-04 23:00	11.017	0.916	14.209	10.805	0.869	14.388	9.883	1.087	13.179	8.876	1.239	12.454	7.944	1.337	12.131	190.8	4.6	205.2	10.2														23.14	9.0385	9.0008	12.817	21.00	62.3	995.8														
2018-02-05 00:00	10.527	0.975	14.209	10.304	0.956	14.769	9.455	1.073	13.179	8.528	1.235	12.835	7.610	1.292	11.750	191.3	5.3	205.4	10.2														21.26	9.0416	9.0040	12.746	19.56	67.9	995.8														
2018-02-05 01:00	10.950	1.119	14.979	10.695	1.076	14.388	9.886	1.286	14.319	8.969	1.392	13.977	8.151	1.385	13.276	192.3	5.1	204.3	9.9														19.74	9.0408	9.0075	12.694	18.53	72.7	995.2														
2018-02-05 02:00	11.767	1.159	15.365	11.463	1.135	15.150	10.535	1.404	15.079	9.507	1.468	13.977	8.600	1.454	14.038	192.5	5.7	203.9	10.5														18.66	9.0424	9.0085	12.650	18.12	77.7	994.9														
2018-02-05 03:00	11.901	1.217	17.676	11.632	1.179	16.674	10.611	1.370	15.839	9.516	1.480	14.358	8.533	1.511	14.420	192.8	6.0	203.8	11.0														17.87	9.0402	9.0109	12.612	17.69	84.2	994.0														
2018-02-05 04:00	10.797	1.305	14.594	10.569	1.248	14.388	9.759	1.510	14.319	8.983	1.522	13.977	8.267	1.527	13.657	187.8	6.0	197.4	10.0														17.27	9.0434	9.0102	12.578	17.51	89.5	994.0														
2018-02-05 05:00	8.807	0.955	12.283	8.611	0.935	11.340	7.883	1.016	10.519	7.226	1.042	10.930	6.664	1.035	10.224	185.3	5.1	194.2	8.8														16.77	9.0435	9.0122	12.548	17.01	97.7	994.5														
2018-02-05 06:00	8.278	0.929	11.127	8.124	0.895	11.340	7.245	0.977	10.519	6.513	0.920	9.787	5.945	0.921	9.080	182.9	5.7	188.1	8.1														16.22	9.0439	9.0128	12.520	16.86	100.3	995.0														
2018-02-05 07:00	7.696	0.711	11.512	7.611	0.690	11.340	6.646	0.650	10.139	6.031	0.632	8.645	5.468	0.661	7.936	182.4	4.9	183.7	6.4														15.76	9.0431	9.0133	12.555	16.48	100.5	995.5														
2018-02-05 08:00	9.448	0.563	11.512	9.252	0.541	11.340	8.433	0.654	10.899	7.662	0.732	10.168	6.941	0.816	9.461	188.1	3.5	195.6	7.3														16.10	9.0405	9.0130	13.492	16.47	100.3	995.4														
2018-02-05 09:00	5.696	0.699	8.815	5.641	0.711	8.673	5.244	0.689	7.859	4.915	0.693	7.502	4.700	0.707	7.554	182.0	7.4	189.6	9.2														17.86	9.0417	9.0094	13.690	16.74	99.0	995.9														
2018-02-05 10:00	3.905	0.806	7.274	3.738	0.833	7.149	3.654	0.787	6.719	3.585	0.765	6.359	3.508	0.806	6.792	188.5	14.1	197.4	15.4														20.75	9.0394	9.0073	13.612	18.82	79.1	996.2														
2018-02-05 11:00	2.540	0.667	4.963	2.359	0.708	4.863	2.401	0.698	5.199	2.376	0.762	4.836	2.202	0.832	6.029	193.7	33.0	212.3	20.7														24.13	9.0412	9.0015	13.551	20.59	72.2	996.3														
2018-02-05 12:00	1.617	0.717	4.578	1.502	0.729	4.482	1.556	0.704	4.059	1.392	0.794	4.455	1.411	0.743	4.885	38.8	49.3	82.4	44.5														27.48	9.0393	8.9973	13.487	22.96	66.4	996.2														
2018-02-05 13:00	2.175	0.836	4.578	2.011	0.851	4.482	2.155	0.792	4.439	2.019	0.839	4.836	2.006	0.881	4.503	105.4	35.0	129.8	28.9														29.71	9.0383	8.9936	13.438	24.61	59.1	995.8														
2018-02-05 14:00	1.864	0.916	6.889	1.738	0.937	6.006	1.873	0.846	4.819	1.784	0.883	4.836	1.816	0.865	4.503	281.9	31.3	298.0	29.5														30.74	9.0388	8.9913	13.407	26.25	49.9	995.0														
2018-02-05 15:00	3.055	0.742	6.119	2.861	0.774	6.387	3.012	0.718	5.579	2.902	0.762	5.597	2.805	0.806	6.792	20.1	18.9	41.3	17.0														31.60	9.0386	8.9907	13.373	26.82	48.5	994.7														
2018-02-05 16:00	2.909	0.497	5.348	2.689	0.521	4.863	2.843	0.499	5.199	2.801	0.540	4.836	2.722	0.612	5.266	21.3	12.5	35.9	12.1														32.26	9.0397	8.9895	13.348	27.07	46.6	994.3														
2018-02-05 17:00	2.562	0.646	5.733	2.347	0.656	5.244	2.470	0.589	5.199	2.325	0.681	5.597	2.216	0.720	4.885	30.6	20.8	52.2	16.9														32.80	9.0378	8.9884	13.322	27.92	45.3	993.7														
2018-02-05 18:00	3.410	0.549	5.733	3.214	0.575	5.244	3.229	0.568	5.579	3.157	0.663	5.216	3.076	0.707	5.647	343.6	13.4	4.9	13.8														32.63	9.0373	8.9890	13.316	28.06	46.5	993.2														
2018-02-05 19:00	4.445	0.417	6.504	4.340	0.420	6.387	4.309	0.414	5.959	4.227	0.451	5.978	4.003	0.511	5.647	342.8	6.8	2.7	7.8														31.89	9.0377	8.9897	13.336	27.51	50.5	993.1														
2018-02-05 20:00	5.485	0.502	7.274	5.361	0.531	7.149	5.044	0.559	6.719	4.727	0.614	7.121	4.329	0.668	6.792	330.4	4.1	347.6	6.4														30.03	9.0381	8.9910	13.383	26.46	54.9	993.5														
2018-02-05 21:00	4.843	0.435	6.889	4.707	0.437	6.768	4.588	0.412	6.719	4.360	0.460	6.359	3.957	0.558	6.410	323.0	4.0	348.6	5.3														27.71	9.0381	8.9943	13.168	24.27	60.5	993.9														
2018-02-05 22:00	3.839	0.361	6.119	3.702	0.374	6.006	3.373	0.464	6.339	2.881	0.490	5.597	2.131	0.595	5.266	326.2	4.9	349.0	8.0														24.85	9.0392	8.9985	12.942	22.38	66.9	994.2														
2018-02-05 23:00	3.567	0.437	5.348	3.450	0.452	5.244	4.150	0.413	5.959	4.355	0.466	5.978	4.109	0.538	5.647	326.5	7.3	0.2	4.0														22.62	9.0395	9.0036	12.837	21.44	70.8	994.6														
2018-02-06 00:00	2.509	0.506	4.193	2.349	0.545	4.101	3.205	0.393	4.819	3.309	0.383	5.216	2.882	0.442	4.503	356.0	15.3	25.3	5.9														21.12	9.0425	9.0055	12.766	20.55	71.7	994.6														
2018-02-06 01:00	3.857	0.405	5.348	3.809	0.405	5.244	3.848	0.320	5.199	3.482	0.398	4.836	2.819	0.470	4.503	355.4	3.0	2.7	4.4														19.72	9.0418	9.0073	12.712	18.98	86.6	994.9														
2018-02-06 02:00	4.466	0.340	5.348	4.452	0.335	5.244	4.500	0.347	5.579	4.217	0.421	5.597	3.600	0.500	5.266	348.4	3.3	357.6	5.4														18.63	9.0429	9.0093	12.666	17.35	99.8	995.1														
2018-02-06 03:00	3.680	0.233	4.578	3.659	0.231	4.863	3.728	0.287	4.819	3.577	0.307	4.455	3.087	0.354	4.122	358.1	2.7	11.8	4.4														17.37	9.0413	9.0110	12.627	16.20	100.5	995.1														
2018-02-06 04:00	2.246	0.375	4.193	2.089	0.411	4.101	2.184	0.287	4.059	1.685	0.356	3.693	1.040	0.477	2.978	339.1	9.2	347.6	12.7														16.18	9.0424	9.0137	12.592	15.66	100.5	995.3														
2018-02-06 05:00	1.759	0.476	3.807	1.476	0.499	3.720	1.378	0.451	2.919	0.822	0.341	2.550	0.494	0.232	2.215	220.1	7.0	288.8	1.1														15.12	9.0432	9.0147	12.561	15.73	100.4	995.4														
2018-02-06 06:00	2.073	0.422	5.348	1.875	0.418	5.244	1.643	0.378	4.819	1.330	0.354	4.455	1.137	0.344	4.122	181.8	6.8	230.0	20.5														14.18	9.0426	9.0169	12.532	15.45	100.5	996.0														
2018-02-06 07:00	6.948	0.676	10.356	6.916	0.676	10.578	6.308	0.701	10.139	5.657	0.775	9.406	5.042	0.804	9.461	191.5	4.4	207.3	8.2														13.70	9.0422	9.0174	12.539	14.23	100.5	996.8														
2018-02-06 08:00	5.759	0.726	8.045	5.697	0.716	7.911	5.017	0.782	7.859	4.507	0.750	7.121	4.074	0.780	6.792	185.6	6.7	199.5	10.4														14.11	9.0400	9.0178	13.283	14.26	100.5	997.5														
2018-02-06 09:00	6.494	0.962	9.586	6.389	0.979	9.816	6.074	0.990	9.379	5.774	0.987	9.026	5.582	0.939	9.080	180.2	7.9	189.7	9.8														16.25	9.0370	9.0145	13.730	15.16	100.5	998.4														
2018-02-06 10:00	6.238	1.013	10.742	6.122	0.976	10.959	5.991	1.008	10.519	5.887	1.001	10.168	5.823	1.026	10.224	175.8	11.8	184.6	12.0														18.76	9.0394	9.0110	13.656	16.76	98.7	998.8														
2018-02-06 11:00	5.179	1.006	9.586	5.029	1.032	9.054	4.877	1.003	9.379	4.783	0.976	8.645	4.723	0.963	8.317	180.8	17.0	191.4	18.5														21.53	9.0438	9.0060	13.603	18.46	84.0	998.7														
2018-02-06 12:00	2.897	0.800	5.733	2.672	0.830	6.006	2.670	0.775	6.339	2.662	0.791	6.359	2.533	0.879	6.410	196.0	30.8	211.8	31.5														24.10	9.0431	9.0020	13.560	20.19	68.4	998.6														
2018-02-06 13:00	2.151	0.856	4.963	1.956	0.829	5.244	1.975	0.860	5.579	1.947	0.895	4.455	1.865	0.913	4.885	233.0	32.5	261.0	38.9														26.62	9.0393	8.9993	13.509	21.89	61.0	998.3														
2018-02-06 14:00	2.939	0.906	6.504	2.671	0.922	6.768	2.780	0.905	7.099	2.677	0.944	6.740	2.488	1.049	6.792	238.4	26.2	243.6	29.5														28.05	9.0406	8.9968	13.473	23.34	57.4	998.2														
2018-02-06 15:00	3.619	1.141	10.356	3.453	1.137	9.816	3.408	1.172	9.759	3.360	1.150	9.787	3.150	1.208	9.843	222.5	23.0	237.5	23.1														28.66	9.0396	8.9951	13.440	24.13	55.8	997.9														
2018-02-06 16:00	9.093	1.243	12.668	8.990	1.268	12.483	8.431	1.415	12.419	7.844	1.512	12.073	7.219	1.515	12.131	211.1	12.1	225.0	17.7														29.67	9.0378	8.9937	13.424	23.40	65.4	997.8														
2018-02-06 17:00	9.166	1.518	13.824	8.980	1.501	14.007	8.502	1.663	13.559	8.021	1.704	12.454	7.620	1.696	12.513	195.9	10.4	204.9	14.0														29.05	9.0372	8.9946	13.417	22.68	67.4	997.7														
2018-02-06 18:00	10.735	1.414	14.594	10.528	1.379	14.388	9.841	1.624	14.319	9.059	1.721	13.977	8.181	1.735	14.038	199.1	8.3	211.4	13.8														27.90	9.0380	8.9959	13.419	21.66	71.6	997.7														
2018-02-06 19:00	11.439	1.494	17.291	11.172	1.465	17.055	10.462	1.801	15.839	9.752	1.831	16.263	9.102	1.877	15.945	191.8	8.0	203.0	12.2														26.38	9.0382	8.9974	13.443	20.76	70.4	997.9														
2018-02-06 20:00	10.783	1.444	15.365	10.467	1.386	15.150	9.951	1.494	14.699	9.413	1.528	15.882	8.984	1.553	14.420	181.0	7.4	192.1	10.0														24.45	9.0418	8.9994	13.509	19.50	58.4	998.4														
2018-02-06 21:00	8.834	0.898	12.283	8.631	0.823	12.102	8.018	0.917	11.279	7.460	0.992	11.692	6.877	1.052	11.369	178.8	5.8	191.1	8.1														21.88	9.0400	9.0034	13.244	18.79	56.3	998.9														
2018-02-06 22:00	8.660	0.931	12.283	8.507	0.896	11.721	7.931	0.976	10.899	7.327	1.014	10.549	6.740	1.031	10.224	184.4	5.1	197.0	8.6														19.59	9.0419	9.0083	13.033	17.79	60.1	999.3														
2018-02-06 23:00	8.783	0.972	11.897	8.647	0.962	11.721	7.763	1.117	11.279	6.942	1.185	10.930	6.237	1.256	10.606	190.5	6.0	203.1	10.8														18.01	9.0441	9.0089	12.931	16.17	70.1	999.8														
2018-02-07 00:00	9.136	0.925	11.512	9.045	0.920	11.340	7.969	1.064	11.659	7.015	1.164	11.311	6.147	1.207	9.843	193.9	5.6	206.9	11.7														16.42	9.0414	9.0132	12.862	14.89	88.9	1000.1														
2018-02-07 01:00	9.694	0.835	12.283	9.612	0.799	12.483	8.556	1.025	11.659	7.515	1.159	11.311	6.496	1.221	10.606	196.4	4.7	209.8	10.9														15.06	9.0427	9.0135	12.806	13.99	100.4	1000.0														
2018-02-07 02:00	9.587	0.767	12.283	9.502	0.751	11.721	8.516	0.932	11.659	7.574	1.109	11.311	6.630	1.152	10.224	196.6	4.0	210.7	10.1														14.02	9.0434	9.0165	12.760	13.51	100.5	999.4														
2018-02-07 03:00	9.709	0.795	13.053	9.607	0.765	12.483	8.529	1.014	11.659	7.448	1.155	10.930	6.520	1.197	10.987	195.8	4.1	207.7	11.2														13.23	9.0437	9.0174	12.718	13.10	100.4	998.6														
2018-02-07 04:00	9.187	1.067	13.438	9.063	1.022	13.626	8.223	1.105	13.179	7.449	1.088	11.311	6.727	1.073	11.750	187.1	5.6	196.7	9.5														12.65	9.0437	9.0194	12.680	13.08	100.5	998.6														
2018-02-07 05:00	9.184	0.958	13.824	9.030	0.920	13.245	8.309	1.084	12.419	7.495	1.118	12.454	6.806	1.058	10.987	186.6	5.5	196.8	8.8														12.40	9.0436	9.0197	12.645	13.01	100.5	998.4														
2018-02-07 06:00	10.764	0.940	13.438	10.568	0.899	13.245	9.590	1.186	12.799	8.439	1.316	12.454	7.549	1.390	11.750	194.3	4.8	207.0	11.2														12.10	9.0443	9.0201	12.612	12.33	100.5	998.3														
2018-02-07 07:00	9.715	1.174	13.824	9.588	1.095	13.245	8.643	1.288	13.179	7.762	1.259	12.454	6.998	1.260	10.987	195.1	6.1	205.4	11.4														11.69	9.0425	9.0207	12.618	11.81	100.5	998.4														
2018-02-07 08:00	9.863	1.176	13.438	9.714	1.156	12.864	8.671	1.424	12.039	7.733	1.405	12.073	6.904	1.401	12.131	198.2	6.3	208.3	12.6														12.12	9.0387	9.0208	13.294	12.09	100.5	998.8														
2018-02-07 09:00	9.048	1.309	13.438	8.901	1.273	13.245	8.215	1.423	13.179	7.511	1.448	12.835	6.853	1.469	11.750	196.3	8.4	205.0	13.0														14.30	9.0367	9.0173	13.784	13.48	100.4	998.8														
2018-02-07 10:00	8.689	1.392	13.053	8.532	1.418	12.483	7.887	1.585	13.179	7.368	1.551	12.073	6.824	1.539	11.750	199.7	8.9	210.7	13.6														16.88	9.0405	9.0130	13.704	14.82	100.5	998.8														
2018-02-07 11:00	7.173	1.328	11.512	7.102	1.324	11.340	6.568	1.451	10.899	6.119	1.444	10.549	5.703	1.414	10.606	203.2	12.2	216.2	17.1														19.32	9.0420	9.0094	13.660	16.56	94.9	999.2														
2018-02-07 12:00	8.201	1.328	11.512	8.092	1.299	11.721	7.552	1.410	11.279	7.156	1.452	11.692	6.855	1.409	10.606	196.8	10.2	209.2	14.2														21.54	9.0417	9.0065	13.615	18.69	73.3	999.3														
2018-02-07 13:00	7.056	1.238	11.127	6.924	1.233	11.340	6.538	1.242	11.659	6.285	1.232	12.073	5.960	1.262	10.987	201.9	11.1	216.0	16.5														23.52	9.0421	9.0042	13.576	20.29	64.4	999.0														
2018-02-07 14:00	7.205	1.280	11.897	7.109	1.293	11.721	6.729	1.297	10.519	6.423	1.331	10.549	6.100	1.368	10.224	202.2	11.9	217.1	15.7														25.02	9.0420	9.0005	13.537	22.08	55.9	998.6														
2018-02-07 15:00	7.006	1.212	12.283	6.878	1.227	11.721	6.461	1.176	10.519	6.197	1.169	10.930	5.959	1.173	10.224	202.5	11.7	214.7	16.0														26.06	9.0398	8.9988	13.505	23.37	46.3	998.1														
2018-02-07 16:00	6.175	1.247	10.356	6.051	1.274	10.197	5.673	1.313	9.759	5.432	1.262	9.787	5.213	1.238	9.080	199.0	11.5	210.4	15.0														28.06	9.0377	8.9967	13.457	24.51	38.9	997.8														
2018-02-07 17:00	5.216	0.907	8.430	5.047	0.944	8.292	4.795	0.956	7.859	4.619	0.994	7.883	4.405	0.982	7.554	198.6	12.0	210.4	15.3														29.46	9.0391	8.9942	13.412	25.51	38.5	997.0														
2018-02-07 18:00	5.976	0.968	9.201	5.829	1.010	9.435	5.468	1.007	8.619	5.233	1.045	9.787	5.039	1.122	9.461	192.2	10.8	202.9	13.6														30.18	9.0384	8.9928	13.392	25.70	38.5	996.5														
2018-02-07 19:00	6.707	0.990	9.971	6.586	1.005	9.435	6.104	1.089	9.379	5.617	1.111	9.026	5.191	1.113	8.699	191.2	8.6	201.8	12.4														29.72	9.0365	8.9938	13.389	25.64	36.8	996.6														
2018-02-07 20:00	8.016	1.071	12.283	7.835	1.080	12.102	7.192	1.161	11.659	6.661	1.170	11.311	6.167	1.148	10.606	186.5	7.0	197.4	10.9														28.65	9.0388	8.9935	13.420	24.48	42.3	997.0														
2018-02-07 21:00	11.049	1.161	14.209	10.771	1.100	14.007	10.014	1.375	14.319	9.138	1.482	13.977	8.314	1.537	12.894	189.4	5.6	201.3	10.8														25.84	9.0384	8.9982	13.185	21.02	55.7	998.0														
2018-02-07 22:00	10.474	1.163	16.135	10.208	1.087	15.912	9.708	1.277	14.699	9.037	1.354	13.597	8.418	1.376	13.657	185.1	5.9	197.2	9.2														22.19	9.0403	9.0032	12.979	18.38	62.0	999.1														
2018-02-07 23:00	9.713	1.134	14.209	9.506	1.063	14.007	8.842	1.244	14.699	8.131	1.273	13.216	7.347	1.338	12.894	186.5	5.6	199.9	10.1														19.59	9.0430	9.0065	12.879	16.95	69.4	999.3														
2018-02-08 00:00	9.531	1.142	13.438	9.377	1.059	13.245	8.476	1.221	13.179	7.708	1.265	12.835	6.998	1.236	11.369	187.6	5.9	201.3	10.5														17.84	9.0441	9.0097	12.811	16.10	76.3	999.4														
2018-02-08 01:00	10.174	1.141	14.209	9.952	1.088	14.007	9.199	1.251	13.179	8.420	1.339	13.977	7.670	1.377	15.183	188.2	5.7	201.1	10.3														16.60	9.0432	9.0127	12.758	15.46	98.5	999.3														
2018-02-08 02:00	9.868	1.012	13.053	9.713	0.946	12.864	8.925	1.212	13.179	8.097	1.271	12.454	7.375	1.322	11.369	189.6	5.1	201.8	10.3														15.71	9.0436	9.0136	12.712	14.86	100.4	999.1														
2018-02-08 03:00	9.177	0.829	12.283	9.076	0.799	11.721	8.300	0.920	11.279	7.578	0.999	10.930	6.843	1.027	10.987	187.8	4.9	198.6	8.7														14.97	9.0424	9.0155	12.673	14.56	100.5	998.5														
2018-02-08 04:00	8.090	0.871	11.512	8.009	0.842	10.959	7.125	0.958	10.899	6.465	0.969	10.549	5.789	0.951	9.461	187.3	5.5	195.8	9.5														14.27	9.0436	9.0175	12.636	14.18	100.6	998.2														
2018-02-08 05:00	7.741	0.712	11.127	7.652	0.714	11.340	6.811	0.828	10.519	6.058	0.910	10.168	5.434	0.862	9.080	185.6	5.0	196.9	9.0														13.70	9.0424	9.0184	12.603	13.97	100.5	997.8														
2018-02-08 06:00	7.447	0.569	9.201	7.307	0.574	9.435	6.643	0.635	8.999	5.961	0.706	8.645	5.491	0.723	7.936	173.7	3.8	180.3	6.4														13.12	9.0431	9.0188	12.572	13.45	100.5	998.0														
2018-02-08 07:00	7.944	0.741	9.971	7.796	0.726	9.816	6.870	0.771	8.999	6.073	0.768	9.026	5.551	0.754	7.936	171.0	4.3	181.5	6.8														12.54	9.0440	9.0212	12.568	13.48	100.5	998.1														
2018-02-08 08:00	7.762	0.621	10.356	7.656	0.616	10.197	7.033	0.682	9.759	6.413	0.704	9.406	5.905	0.771	9.080	180.2	4.4	194.3	7.5														13.15	9.0410	9.0193	13.170	13.85	100.5	998.3														
2018-02-08 09:00	5.878	0.962	9.201	5.832	0.965	9.054	5.419	0.951	8.619	5.076	0.968	8.645	4.683	1.004	7.936	196.4	9.0	211.3	12.0														15.72	9.0402	9.0158	13.747	14.90	100.6	998.7														
2018-02-08 10:00	6.428	0.975	9.201	6.364	0.993	8.673	5.890	1.091	9.379	5.543	1.159	9.026	5.195	1.163	8.699	200.9	8.8	214.6	13.6														18.59	9.0421	9.0112	13.667	16.52	100.1	998.8														
2018-02-08 11:00	6.089	1.172	9.971	5.966	1.201	9.816	5.491	1.224	9.379	5.120	1.206	9.406	4.790	1.235	9.080	207.0	11.8	220.5	16.6														21.30	9.0429	9.0063	13.617	18.18	93.9	998.8														
2018-02-08 12:00	5.329	1.279	9.971	5.195	1.299	10.197	4.966	1.291	10.139	4.829	1.197	8.264	4.645	1.229	8.317	202.9	15.8	215.2	19.4														23.60	9.0420	9.0037	13.571	19.51	75.5	998.8														
2018-02-08 13:00	6.789	1.184	11.512	6.624	1.170	10.959	6.365	1.176	11.279	6.107	1.200	10.930	5.872	1.212	10.224	190.9	11.6	202.7	14.1														25.35	9.0414	9.0007	13.532	20.97	63.0	998.4														
2018-02-08 14:00	6.228	1.368	11.127	6.094	1.369	11.721	5.854	1.345	9.759	5.778	1.242	10.549	5.662	1.173	9.843	188.9	13.3	198.4	15.0														26.34	9.0392	8.9990	13.501	21.86	58.9	998.1														
2018-02-08 15:00	6.744	1.105	11.127	6.613	1.105	10.959	6.293	1.178	10.519	6.028	1.150	10.168	5.799	1.142	11.369	198.8	12.7	207.7	16.4														27.34	9.0397	8.9974	13.467	22.45	52.8	997.9														
2018-02-08 16:00	7.896	1.250	12.668	7.743	1.273	12.483	7.136	1.427	12.039	6.790	1.373	12.073	6.389	1.458	12.131	195.4	12.4	205.8	15.7														27.43	9.0403	8.9967	13.459	22.49	51.7	997.8														
2018-02-08 17:00	10.593	1.551	15.750	10.363	1.520	15.531	9.695	1.705	15.079	8.909	1.830	15.882	8.115	1.794	14.420	201.4	9.4	213.3	14.6														27.09	9.0409	8.9978	13.459	21.78	52.4	998.2														
2018-02-08 18:00	10.746	1.736	16.135	10.555	1.698	16.674	9.748	1.907	15.079	8.945	2.072	15.501	8.087	1.989	14.801	201.8	9.4	214.2	14.8														26.39	9.0397	8.9977	13.458	20.32	53.2	998.5														
2018-02-08 19:00	9.440	1.808	15.365	9.303	1.812	15.150	8.326	1.979	15.459	7.522	1.955	14.358	6.915	1.814	15.183	202.4	11.2	210.7	16.8														24.93	9.0411	8.9995	13.479	19.44	53.1	998.5														
2018-02-08 20:00	10.795	1.567	16.520	10.599	1.580	16.293	9.648	1.795	15.839	8.706	1.836	15.501	7.748	1.806	14.420	209.4	8.5	220.2	15.7														23.27	9.0417	9.0008	13.534	18.53	54.0	999.2														
2018-02-08 21:00	11.147	1.352	16.135	10.962	1.330	15.531	9.978	1.511	15.459	8.906	1.555	15.120	7.731	1.673	14.038	203.4	7.3	214.5	13.8														20.67	9.0413	9.0054	13.255	17.36	52.9	1000.2														
2018-02-08 22:00	8.958	1.270	14.979	8.694	1.204	14.388	8.158	1.297	14.699	7.603	1.241	13.597	7.133	1.219	12.513	176.6	7.5	187.5	9.5														18.12	9.0408	9.0094	13.054	16.28	54.1	1001.5														
2018-02-08 23:00	7.732	0.765	11.127	7.628	0.742	10.578	6.728	0.884	10.899	5.988	0.946	10.168	5.348	0.953	9.461	183.6	5.9	199.6	11.1														16.34	9.0435	9.0123	12.954	15.31	58.9	1002.3														
2018-02-09 00:00	6.861	0.555	9.586	6.822	0.571	9.054	5.896	0.776	8.239	4.943	0.848	8.264	3.994	0.945	7.173	196.2	4.0	212.2	13.5														14.58	9.0427	9.0152	12.887	14.12	66.4	1002.5														
2018-02-09 01:00	5.328	0.563	7.660	5.215	0.563	7.530	4.594	0.600	6.719	4.100	0.568	5.978	3.616	0.584	5.647	176.8	6.3	189.9	8.2														13.00	9.0425	9.0179	12.833	13.45	71.3	1002.2														
2018-02-09 02:00	6.001	0.495	8.045	5.884	0.505	7.911	5.208	0.529	7.099	4.596	0.535	6.359	4.130	0.581	6.029	173.7	4.3	180.5	6.8														11.90	9.0412	9.0197	12.786	12.77	76.4	1002.0														
2018-02-09 03:00	4.588	0.761	8.815	4.390	0.802	8.292	3.792	0.758	7.859	3.260	0.750	6.740	2.882	0.755	6.029	175.9	11.2	176.8	10.1														11.12	9.0420	9.0221	12.744	11.89	89.2	1001.8														
2018-02-09 04:00	7.141	0.973	11.512	6.967	0.985	10.959	6.144	0.940	10.519	5.497	0.878	9.787	4.936	0.885	9.080	171.6	11.8	185.9	13.0														10.33	9.0426	9.0222	12.706	11.62	100.5	1002.0														
2018-02-09 05:00	7.113	0.607	9.201	7.001	0.603	8.673	6.275	0.586	7.859	5.601	0.611	7.502	4.962	0.575	6.792	176.9	5.5	196.6	7.0														9.97	9.0425	9.0225	12.670	11.57	100.5	1002.1														
2018-02-09 06:00	6.704	0.419	8.430	6.619	0.408	8.292	6.009	0.320	7.859	5.473	0.354	7.121	5.028	0.471	6.792	179.1	3.6	198.5	5.4														9.44	9.0417	9.0256	12.637	10.85	100.5	1002.2														
2018-02-09 07:00	7.074	0.490	9.201	6.953	0.472	9.054	6.164	0.483	8.239	5.372	0.487	7.502	4.761	0.538	7.173	168.1	3.2	182.0	6.5														8.95	9.0422	9.0257	12.635	10.76	100.4	1002.6														
2018-02-09 08:00	6.457	0.634	8.430	6.341	0.603	8.673	5.302	0.609	7.859	4.458	0.624	7.883	3.742	0.654	6.029	170.5	4.8	195.7	9.4														9.36	9.0370	9.0260	13.314	10.48	100.5	1002.8														
2018-02-09 09:00	6.171	0.833	9.201	6.063	0.862	9.435	5.541	0.858	9.379	5.073	0.854	9.026	4.782	0.858	8.699	179.4	7.6	191.5	10.1														11.92	9.0343	9.0217	13.838	11.53	99.8	1003.2														
